CustomerID,JoinDate,City,CustomerType
C3974,2023-10-28,Cairo,Returning
C3975,2024-06-16,Cairo,New
C3976,2023-03-31,Giza,Returning
C3977,2024-07-15,Giza,New
C3978,2024-04-01,Cairo,Returning
C3979,2024-07-07,Cairo,New
C3980,2023-06-24,Cairo,New
C3981,2023-01-30,Cairo,Returning
C3982,2023-12-01,Giza,Returning
C3983,2023-08-14,Giza,Returning
C3984,2024-11-17,Cairo,Returning
C3985,2024-07-01,Giza,New
C3986,2023-12-07,Cairo,Returning
C3987,2024-09-07,Cairo,Returning
C3988,2024-01-22,Giza,Returning
C3989,2024-07-29,Giza,Returning
C3990,2023-08-17,Giza,New
C3991,2023-03-31,Cairo,New
C3992,2024-08-29,Cairo,Returning
C3993,2023-04-29,Giza,New
C3994,2023-11-17,Giza,Returning
C3995,2023-01-02,Giza,New
C3996,2024-07-02,Cairo,Returning
C3997,2024-03-09,Giza,Returning
C3998,2024-11-26,Cairo,Returning
C3999,2024-09-08,Cairo,New
C4000,2023-01-10,Giza,New
C4001,2023-10-31,Cairo,Returning
C4002,2024-04-11,Cairo,Returning
C4003,2023-05-30,Cairo,Returning
C4004,2023-11-13,Cairo,New
C4005,2024-08-10,Giza,Returning
C4006,2023-08-09,Giza,New
C4007,2024-01-21,Cairo,Returning
C4008,2023-12-08,Cairo,Returning
C4009,2023-08-04,Cairo,Returning
C4010,2023-02-23,Cairo,Returning
C4011,2024-02-06,Giza,Returning
C4012,2024-11-06,Cairo,Returning
C4013,2024-07-15,Giza,New
C4014,2024-11-25,Giza,Returning
C4015,2024-02-05,Giza,New
C4016,2023-10-17,Giza,Returning
C4017,2023-07-19,Giza,New
C4018,2023-11-28,Cairo,Returning
C4019,2023-11-08,Giza,Returning
C4020,2024-08-14,Cairo,Returning
C4021,2024-05-09,Giza,Returning
C4022,2023-08-03,Cairo,Returning
C4023,2023-07-20,Cairo,Returning
C4024,2024-08-12,Cairo,Returning
C4025,2023-06-01,Giza,Returning
C4026,2024-03-13,Cairo,Returning
C4027,2023-04-09,Giza,Returning
C4028,2023-07-03,Cairo,New
C4029,2024-06-11,Giza,Returning
C4030,2023-06-02,Giza,New
C4031,2023-05-02,Cairo,Returning
C4032,2023-11-06,Cairo,Returning
C4033,2024-01-20,Cairo,Returning
C4034,2024-10-27,Giza,New
C4035,2024-10-30,Giza,Returning
C4036,2023-05-03,Cairo,New
C4037,2024-05-15,Cairo,New
C4038,2024-08-09,Giza,New
C4039,2023-04-07,Cairo,Returning
C4040,2024-10-22,Giza,New
C4041,2023-05-09,Cairo,New
C4042,2024-07-04,Cairo,Returning
C4043,2023-01-21,Giza,Returning
C4044,2024-07-03,Giza,New
C4045,2024-08-21,Cairo,Returning
C4046,2023-08-01,Cairo,New
C4047,2024-09-05,Cairo,New
C4048,2024-04-02,Giza,New
C4049,2023-05-12,Cairo,Returning
C4050,2023-03-31,Giza,Returning
C4051,2023-02-05,Cairo,Returning
C4052,2024-06-02,Giza,Returning
C4053,2024-07-11,Cairo,Returning
C4054,2024-11-04,Cairo,New
C4055,2023-02-17,Giza,Returning
C4056,2024-03-31,Cairo,Returning
C4057,2023-11-17,Giza,Returning
C4058,2024-06-06,Cairo,Returning
C4059,2024-11-09,Cairo,New
C4060,2023-07-12,Cairo,New
C4061,2023-08-09,Cairo,Returning
C4062,2023-08-10,Giza,New
C4063,2024-09-29,Giza,New
C4064,2023-09-19,Giza,Returning
C4065,2023-06-17,Giza,Returning
C4066,2023-09-18,Giza,Returning
C4067,2023-05-27,Cairo,New
C4068,2023-10-03,Cairo,Returning
C4069,2024-07-31,Cairo,Returning
C4070,2023-06-07,Giza,Returning
C4071,2024-03-20,Giza,New
C4072,2024-09-10,Cairo,New
C4073,2023-05-08,Cairo,Returning
C4074,2024-02-21,Cairo,New
C4075,2023-04-02,Giza,Returning
C4076,2023-10-07,Cairo,Returning
C4077,2023-08-20,Giza,New
C4078,2024-01-22,Cairo,Returning
C4079,2023-04-18,Cairo,New
C4080,2023-11-10,Giza,New
C4081,2023-12-24,Giza,Returning
C4082,2024-09-14,Cairo,Returning
C4083,2023-06-24,Giza,Returning
C4084,2024-02-03,Cairo,New
C4085,2024-11-25,Giza,Returning
C4086,2023-05-11,Giza,New
C4087,2024-06-09,Cairo,Returning
C4088,2023-05-27,Giza,Returning
C4089,2023-10-01,Cairo,Returning
C4090,2024-10-16,Giza,Returning
C4091,2023-09-13,Giza,Returning
C4092,2023-07-07,Giza,Returning
C4093,2024-04-24,Giza,New
C4094,2024-03-14,Cairo,New
C4095,2023-03-31,Giza,Returning
C4096,2023-11-17,Cairo,Returning
C4097,2023-03-20,Cairo,Returning
C4098,2023-06-19,Cairo,New
C4099,2023-10-20,Giza,Returning
C4100,2023-01-11,Giza,Returning
C4101,2023-05-20,Giza,Returning
C4102,2024-11-24,Cairo,Returning
C4103,2024-09-23,Cairo,Returning
C4104,2023-01-08,Giza,Returning
C4105,2023-12-20,Cairo,Returning
C4106,2024-11-08,Cairo,Returning
C4107,2023-06-22,Cairo,New
C4108,2024-01-11,Cairo,Returning
C4109,2023-02-22,Giza,Returning
C4110,2023-06-24,Giza,Returning
C4111,2023-12-13,Cairo,Returning
C4112,2023-05-01,Giza,New
C4113,2023-10-28,Giza,New
C4114,2024-10-08,Giza,New
C4115,2023-11-09,Cairo,Returning
C4116,2024-09-24,Giza,New
C4117,2023-01-07,Giza,New
C4118,2023-12-29,Cairo,New
C4119,2023-07-10,Giza,Returning
C4120,2023-04-14,Giza,Returning
C4121,2023-03-28,Cairo,Returning
C4122,2024-05-14,Cairo,New
C4123,2024-11-03,Giza,New
C4124,2024-02-09,Giza,New
C4125,2024-03-14,Cairo,Returning
C4126,2023-10-03,Cairo,Returning
C4127,2024-11-03,Giza,New
C4128,2023-12-29,Giza,New
C4129,2023-07-23,Cairo,New
C4130,2023-02-11,Cairo,Returning
C4131,2023-12-06,Cairo,New
C4132,2023-07-23,Giza,Returning
C4133,2023-09-30,Cairo,Returning
C4134,2024-07-17,Giza,Returning
C4135,2023-05-11,Giza,Returning
C4136,2024-02-14,Giza,New
C4137,2023-04-21,Cairo,New
C4138,2023-12-19,Cairo,Returning
C4139,2023-08-31,Cairo,Returning
C4140,2023-12-17,Giza,Returning
C4141,2023-01-09,Giza,Returning
C4142,2023-10-16,Giza,New
C4143,2024-03-15,Cairo,Returning
C4144,2024-06-07,Cairo,New
C4145,2023-04-28,Giza,Returning
C4146,2023-09-11,Giza,New
C4147,2023-04-16,Cairo,New
C4148,2024-08-28,Cairo,New
C4149,2023-05-16,Giza,New
C4150,2023-07-16,Cairo,Returning
C4151,2024-09-23,Cairo,New
C4152,2023-02-22,Giza,Returning
C4153,2023-11-10,Cairo,New
C4154,2024-03-12,Giza,New
C4155,2024-03-13,Cairo,New
C4156,2023-10-03,Giza,New
C4157,2023-12-26,Giza,New
C4158,2023-02-18,Cairo,New
C4159,2023-02-23,Giza,New
C4160,2024-04-28,Giza,Returning
C4161,2023-04-14,Giza,New
C4162,2024-05-18,Giza,New
C4163,2023-04-25,Cairo,Returning
C4164,2024-11-30,Cairo,New
C4165,2024-01-06,Giza,New
C4166,2023-10-10,Cairo,Returning
C4167,2023-03-31,Cairo,New
C4168,2024-09-08,Cairo,New
C4169,2024-11-01,Cairo,New
C4170,2024-04-01,Cairo,New
C4171,2024-07-13,Giza,New
C4172,2024-04-30,Cairo,Returning
C4173,2023-06-07,Cairo,New
C4174,2024-03-04,Giza,Returning
C4175,2024-07-27,Giza,Returning
C4176,2024-04-04,Cairo,Returning
C4177,2023-03-11,Giza,Returning
C4178,2024-05-30,Cairo,New
C4179,2023-10-08,Cairo,New
C4180,2024-08-02,Cairo,Returning
C4181,2023-07-14,Giza,Returning
C4182,2024-06-29,Cairo,New
C4183,2024-06-05,Giza,Returning
C4184,2024-02-04,Giza,Returning
C4185,2023-07-31,Cairo,New
C4186,2024-08-08,Cairo,Returning
C4187,2023-01-10,Giza,Returning
C4188,2024-06-21,Giza,New
C4189,2023-08-14,Giza,Returning
C4190,2024-07-19,Cairo,New
C4191,2023-02-16,Cairo,New
C4192,2024-10-16,Cairo,Returning
C4193,2023-10-12,Cairo,New
C4194,2023-02-22,Cairo,Returning
C4195,2023-08-04,Cairo,New
C4196,2023-12-22,Giza,New
C4197,2024-07-16,Giza,Returning
C4198,2024-02-23,Giza,New
C4199,2023-02-28,Cairo,Returning
C4200,2023-08-13,Giza,New
C4201,2023-01-17,Cairo,Returning
C4202,2024-01-27,Giza,Returning
C4203,2024-10-11,Cairo,Returning
C4204,2023-08-14,Giza,New
C4205,2024-08-18,Giza,New
C4206,2023-08-26,Giza,Returning
C4207,2024-05-05,Cairo,Returning
C4208,2024-04-15,Cairo,Returning
C4209,2023-06-30,Cairo,Returning
C4210,2023-07-04,Giza,New
C4211,2023-06-16,Cairo,Returning
C4212,2024-09-14,Cairo,New
C4213,2023-03-15,Giza,New
C4214,2024-10-22,Giza,New
C4215,2024-06-23,Cairo,Returning
C4216,2023-01-13,Cairo,Returning
C4217,2023-01-22,Cairo,Returning
C4218,2024-10-21,Cairo,New
C4219,2023-03-27,Giza,New
C4220,2024-10-04,Cairo,Returning
C4221,2023-01-10,Cairo,Returning
C4222,2023-12-13,Cairo,New
C4223,2024-05-06,Giza,Returning
C4224,2023-11-11,Giza,Returning
C4225,2023-09-07,Cairo,Returning
C4226,2023-10-01,Cairo,New
C4227,2023-02-15,Cairo,Returning
C4228,2023-04-16,Giza,New
C4229,2023-08-18,Cairo,New
C4230,2024-01-30,Cairo,Returning
C4231,2023-10-21,Cairo,Returning
C4232,2024-12-01,Giza,Returning
C4233,2023-04-26,Giza,New
C4234,2023-04-23,Cairo,New
C4235,2023-10-16,Giza,New
C4236,2023-12-08,Cairo,Returning
C4237,2023-03-28,Cairo,Returning
C4238,2023-07-02,Giza,Returning
C4239,2024-09-06,Cairo,Returning
C4240,2023-06-03,Giza,Returning
C4241,2023-10-21,Giza,Returning
C4242,2023-10-05,Giza,Returning
C4243,2023-09-29,Cairo,Returning
C4244,2023-06-02,Cairo,New
C4245,2024-02-04,Giza,Returning
C4246,2024-05-04,Cairo,New
C4247,2024-03-13,Giza,New
C4248,2023-11-27,Cairo,New
C4249,2024-01-30,Giza,New
C4250,2024-03-10,Giza,Returning
C4251,2024-02-28,Giza,New
C4252,2024-10-31,Cairo,Returning
C4253,2024-07-16,Giza,Returning
C4254,2024-05-19,Cairo,Returning
C4255,2024-08-17,Giza,Returning
C4256,2023-08-13,Cairo,New
C4257,2023-01-03,Cairo,Returning
C4258,2023-01-18,Giza,Returning
C4259,2023-05-17,Cairo,New
C4260,2023-12-24,Giza,Returning
C4261,2023-05-23,Giza,Returning
C4262,2024-07-18,Giza,New
C4263,2023-08-18,Cairo,Returning
C4264,2023-05-01,Cairo,Returning
C4265,2023-01-27,Giza,Returning
C4266,2023-04-19,Cairo,Returning
C4267,2024-08-31,Cairo,New
C4268,2024-01-10,Cairo,New
C4269,2023-03-20,Cairo,Returning
C4270,2024-03-02,Cairo,Returning
C4271,2024-04-26,Cairo,Returning
C4272,2023-11-03,Giza,Returning
C4273,2023-12-12,Giza,Returning
C4274,2023-01-14,Giza,New
C4275,2023-03-03,Cairo,Returning
C4276,2023-06-27,Cairo,New
C4277,2024-03-09,Giza,Returning
C4278,2023-09-22,Giza,Returning
C4279,2024-03-09,Cairo,New
C4280,2023-04-05,Giza,Returning
C4281,2023-05-09,Cairo,Returning
C4282,2023-02-27,Cairo,Returning
C4283,2024-07-26,Cairo,Returning
C4284,2024-04-24,Giza,New
C4285,2024-10-19,Giza,Returning
C4286,2023-06-18,Cairo,Returning
C4287,2024-10-24,Giza,New
C4288,2023-04-22,Cairo,New
C4289,2024-09-09,Giza,New
C4290,2023-10-16,Cairo,Returning
C4291,2023-03-08,Cairo,Returning
C4292,2023-11-13,Cairo,Returning
C4293,2024-10-15,Cairo,New
C4294,2023-03-29,Cairo,Returning
C4295,2024-05-10,Cairo,New
C4296,2023-04-06,Giza,New
C4297,2024-01-01,Giza,Returning
C4298,2024-05-27,Cairo,New
C4299,2024-02-05,Giza,Returning
C4300,2024-11-21,Cairo,New
C4301,2024-05-30,Cairo,Returning
C4302,2023-06-03,Cairo,Returning
C4303,2024-01-27,Giza,Returning
C4304,2023-02-08,Giza,New
C4305,2024-11-29,Giza,New
C4306,2024-10-02,Cairo,Returning
C4307,2023-08-26,Cairo,Returning
C4308,2024-10-31,Cairo,Returning
C4309,2023-06-14,Giza,Returning
C4310,2023-05-15,Giza,New
C4311,2024-09-30,Giza,New
C4312,2024-11-30,Giza,New
C4313,2024-09-17,Cairo,Returning
C4314,2024-08-03,Giza,New
C4315,2023-01-16,Cairo,Returning
C4316,2023-11-13,Cairo,Returning
C4317,2024-04-10,Giza,New
C4318,2023-10-30,Cairo,New
C4319,2024-08-13,Giza,Returning
C4320,2023-03-14,Cairo,Returning
C4321,2024-04-16,Giza,Returning
C4322,2023-09-20,Giza,Returning
C4323,2023-05-24,Cairo,Returning
C4324,2024-05-14,Cairo,Returning
C4325,2023-10-21,Giza,Returning
C4326,2024-09-26,Cairo,Returning
C4327,2024-06-08,Giza,Returning
C4328,2024-11-29,Giza,Returning
C4329,2023-09-27,Cairo,Returning
C4330,2024-10-21,Cairo,Returning
C4331,2023-09-08,Cairo,New
C4332,2023-04-18,Giza,Returning
C4333,2024-08-06,Giza,Returning
C4334,2023-08-17,Giza,Returning
C4335,2024-11-16,Cairo,New
C4336,2024-04-24,Giza,New
C4337,2023-07-04,Cairo,Returning
C4338,2024-02-11,Giza,New
C4339,2023-12-03,Cairo,New
C4340,2024-09-10,Giza,New
C4341,2024-05-02,Cairo,New
C4342,2023-02-09,Cairo,Returning
C4343,2023-05-30,Cairo,New
C4344,2023-02-02,Giza,New
C4345,2024-01-06,Giza,Returning
C4346,2023-08-07,Cairo,New
C4347,2023-01-24,Giza,New
C4348,2024-10-12,Cairo,New
C4349,2023-03-12,Giza,Returning
C4350,2023-11-02,Giza,Returning
C4351,2024-06-21,Cairo,Returning
C4352,2023-09-23,Cairo,Returning
C4353,2023-04-05,Giza,New
C4354,2023-11-01,Cairo,New
C4355,2024-03-05,Giza,Returning
C4356,2023-06-14,Giza,Returning
C4357,2024-08-07,Giza,Returning
C4358,2024-07-28,Cairo,New
C4359,2024-11-14,Cairo,New
C4360,2023-11-21,Cairo,New
C4361,2024-04-14,Cairo,Returning
C4362,2023-11-21,Cairo,Returning
C4363,2024-11-21,Giza,New
C4364,2023-01-04,Giza,Returning
C4365,2023-05-09,Giza,Returning
C4366,2024-08-15,Cairo,New
C4367,2023-07-12,Giza,Returning
C4368,2023-06-20,Giza,New
C4369,2023-08-03,Cairo,Returning
C4370,2024-08-13,Cairo,Returning
C4371,2024-01-08,Cairo,New
C4372,2023-11-11,Cairo,Returning
C4373,2024-10-26,Giza,Returning
C4374,2023-12-27,Giza,Returning
C4375,2024-03-12,Giza,New
C4376,2023-06-30,Giza,Returning
C4377,2023-07-01,Cairo,Returning
C4378,2024-01-26,Giza,Returning
C4379,2024-11-27,Giza,Returning
C4380,2024-09-27,Cairo,Returning
C4381,2023-04-17,Cairo,Returning
C4382,2024-09-23,Giza,New
C4383,2024-09-30,Cairo,Returning
C4384,2024-05-30,Cairo,Returning
C4385,2024-03-06,Cairo,New
C4386,2024-04-10,Giza,New
C4387,2024-04-25,Cairo,Returning
C4388,2024-04-20,Giza,Returning
C4389,2024-10-22,Giza,New
C4390,2024-01-19,Cairo,Returning
C4391,2023-10-02,Giza,New
C4392,2024-02-29,Cairo,New
C4393,2024-02-29,Cairo,New
C4394,2023-06-07,Giza,Returning
C4395,2024-06-15,Giza,New
C4396,2024-08-08,Giza,New
C4397,2024-02-05,Cairo,Returning
C4398,2024-02-07,Cairo,Returning
C4399,2024-08-14,Giza,New
C4400,2024-10-13,Giza,Returning
C4401,2023-06-27,Giza,Returning
C4402,2024-06-13,Cairo,Returning
C4403,2023-04-12,Cairo,Returning
C4404,2024-10-08,Giza,Returning
C4405,2024-10-04,Giza,Returning
C4406,2023-06-12,Giza,New
C4407,2023-04-06,Cairo,Returning
C4408,2024-10-05,Cairo,New
C4409,2024-07-10,Cairo,Returning
C4410,2023-01-26,Cairo,Returning
C4411,2024-10-11,Giza,New
C4412,2024-10-30,Cairo,New
C4413,2024-07-02,Cairo,Returning
C4414,2024-01-23,Giza,Returning
C4415,2023-10-09,Cairo,Returning
C4416,2024-10-04,Cairo,Returning
C4417,2024-08-16,Cairo,New
C4418,2024-09-02,Cairo,New
C4419,2023-10-17,Giza,Returning
C4420,2023-04-06,Cairo,Returning
C4421,2024-01-06,Cairo,Returning
C4422,2024-05-17,Cairo,Returning
C4423,2024-05-13,Cairo,New
C4424,2024-03-05,Giza,Returning
C4425,2024-10-10,Giza,Returning
C4426,2023-07-04,Giza,New
C4427,2023-07-02,Cairo,New
C4428,2023-12-18,Giza,Returning
C4429,2024-09-20,Cairo,New
C4430,2023-09-18,Cairo,New
C4431,2023-01-31,Cairo,Returning
C4432,2023-06-06,Cairo,Returning
C4433,2023-04-28,Cairo,New
C4434,2023-05-22,Cairo,New
C4435,2023-05-10,Giza,New
C4436,2023-07-24,Cairo,New
C4437,2024-07-18,Giza,Returning
C4438,2024-05-22,Giza,Returning
C4439,2024-02-14,Cairo,New
C4440,2023-07-22,Giza,Returning
C4441,2023-04-16,Giza,New
C4442,2023-07-30,Giza,Returning
C4443,2024-04-01,Giza,Returning
C4444,2023-10-06,Giza,Returning
C4445,2024-09-13,Giza,Returning
C4446,2024-08-03,Giza,Returning
C4447,2024-10-09,Cairo,Returning
C4448,2023-02-04,Giza,Returning
C4449,2023-10-28,Giza,Returning
C4450,2023-04-28,Cairo,Returning
C4451,2024-03-15,Cairo,Returning
C4452,2023-03-16,Cairo,Returning
C4453,2024-01-16,Cairo,Returning
C4454,2023-05-06,Cairo,New
C4455,2023-01-12,Giza,New
C4456,2024-08-04,Giza,Returning
C4457,2024-07-29,Cairo,Returning
C4458,2024-09-08,Cairo,Returning
C4459,2023-04-16,Giza,Returning
C4460,2024-11-18,Cairo,Returning
C4461,2024-10-23,Giza,Returning
C4462,2024-03-21,Giza,Returning
C4463,2023-07-22,Cairo,New
C4464,2024-05-20,Giza,New
C4465,2023-10-09,Giza,New
C4466,2024-04-08,Cairo,Returning
C4467,2024-08-28,Giza,New
C4468,2023-01-22,Giza,New
C4469,2024-08-12,Cairo,Returning
C4470,2023-10-19,Cairo,Returning
C4471,2024-02-17,Cairo,Returning
C4472,2024-06-24,Cairo,New
C4473,2023-01-17,Cairo,Returning
C4474,2024-03-01,Giza,New
C4475,2023-12-21,Giza,New
C4476,2023-11-17,Giza,Returning
C4477,2024-02-07,Giza,Returning
C4478,2024-04-10,Giza,Returning
C4479,2023-05-05,Giza,Returning
C4480,2023-04-16,Cairo,New
C4481,2023-01-11,Cairo,New
C4482,2023-11-27,Giza,New
C4483,2023-04-01,Cairo,Returning
C4484,2024-01-13,Cairo,Returning
C4485,2023-02-23,Giza,Returning
C4486,2023-02-14,Cairo,New
C4487,2023-11-08,Cairo,New
C4488,2024-09-19,Giza,New
C4489,2023-06-24,Cairo,Returning
C4490,2023-05-03,Cairo,New
C4491,2023-06-01,Giza,Returning
C4492,2024-11-15,Cairo,Returning
C4493,2023-09-04,Giza,Returning
C4494,2023-10-15,Giza,Returning
C4495,2024-05-09,Cairo,New
C4496,2023-10-31,Cairo,Returning
C4497,2023-09-06,Cairo,Returning
C4498,2023-03-18,Giza,New
C4499,2023-01-14,Cairo,Returning
