OrderID,OrderDate,CustomerID,BranchID,Branch,City,ProductID,Product,Category,Subcategory,Quantity,UnitPrice,Sales,Cost,Profit,PaymentMethod,Channel,CustomerType
100177,2024-06-30 10:25:00,C3023,B012,City Stars,Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Visa,Store,Returning
100178,2024-03-01 13:57:00,C4053,B006,Nasr City,Cairo,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Visa,Store,Returning
100179,2024-01-24 09:47:00,C2444,B006,Nasr City,Cairo,P037,Protein Bar 50g,Health,Protein,2,40,80,44,36,Wallet,Online,Returning
100180,2024-11-18 15:47:00,C2962,B007,Zamalek,Cairo,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Cash,Store,Returning
100181,2024-03-09 19:11:00,C2794,B012,City Stars,Cairo,P019,Cinnamon 50g,Spices,Spice,2,48,96,56,40,Visa,Online,Returning
100182,2024-09-17 09:09:00,C1610,B001,Maadi 1,Cairo,P003,Mixed Nuts 300g,Nuts,Mix,1,150,150,95,55,Visa,Store,Returning
100183,2024-11-28 15:24:00,C2973,B006,Nasr City,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Cash,Store,Returning
100184,2024-10-28 12:49:00,C3776,B002,Mohandeseen,Giza,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Cash,Store,Returning
100185,2024-01-25 17:33:00,C3587,B009,6th of October City,Giza,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Visa,Online,New
100186,2024-08-06 12:20:00,C1138,B007,Zamalek,Cairo,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Cash,Store,Returning
100187,2024-03-14 08:52:00,C1507,B012,City Stars,Cairo,P037,Protein Bar 50g,Health,Protein,1,40,40,22,18,Wallet,Store,Returning
100188,2024-08-08 16:17:00,C3683,B010,Sheikh Zayed,Giza,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Wallet,Store,Returning
100189,2024-06-26 12:10:00,C3798,B002,Mohandeseen,Giza,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Cash,Store,Returning
100190,2024-04-24 22:10:00,C1043,B005,Heliopolis,Cairo,P006,Olive Oil 500ml,Oils,Olive,2,220,440,280,160,Wallet,Store,New
100191,2024-11-06 20:06:00,C2483,B004,Mall of Arabia - 6th October,Giza,P031,Bread 1pc,Bakery,Bread,2,8,16,8,8,Visa,Store,Returning
100192,2024-04-15 16:53:00,C3952,B009,6th of October City,Giza,P030,Yogurt 170g,Dairy,Yogurt,2,18,36,20,16,Visa,Store,Returning
100193,2024-01-21 22:34:00,C4412,B009,6th of October City,Giza,P003,Mixed Nuts 300g,Nuts,Mix,3,150,450,285,165,Visa,Store,New
100194,2024-01-14 13:13:00,C2795,B005,Heliopolis,Cairo,P033,Garlic Powder 100g,Spices,Powder,2,40,80,44,36,Wallet,Store,Returning
100195,2024-08-15 16:08:00,C1903,B008,Dokki,Giza,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Cash,Store,Returning
100196,2024-12-27 22:54:00,C2827,B002,Mohandeseen,Giza,P011,Pasta 500g,Grocery,Pasta,4,35,140,72,68,Cash,Store,Returning
100197,2024-05-14 09:55:00,C3729,B003,New Cairo (Waterway),Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Mada,Store,Returning
100198,2024-02-29 13:51:00,C2855,B002,Mohandeseen,Giza,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Visa,Store,Returning
100199,2024-02-08 13:10:00,C2908,B009,6th of October City,Giza,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Cash,Store,New
100200,2024-09-19 18:49:00,C3814,B002,Mohandeseen,Giza,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Visa,Store,Returning
100201,2024-01-20 14:06:00,C1710,B012,City Stars,Cairo,P036,Olives 300g,Grocery,Olives,2,75,150,80,70,Visa,Store,Returning
100202,2024-10-12 18:53:00,C1813,B011,Maadi 2,Cairo,P038,Energy Drink 330ml,Beverages,Energy,1,30,30,18,12,Cash,Store,New
100203,2024-01-05 11:08:00,C1893,B010,Sheikh Zayed,Giza,P032,Frozen Vegetables 400g,Frozen,Veg,3,55,165,96,69,Cash,Online,Returning
100204,2024-12-10 11:16:00,C1157,B008,Dokki,Giza,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Cash,Online,Returning
100205,2024-09-11 12:08:00,C1299,B004,Mall of Arabia - 6th October,Giza,P033,Garlic Powder 100g,Spices,Powder,2,40,80,44,36,Visa,Store,Returning
100206,2024-09-21 21:46:00,C3300,B012,City Stars,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Store,New
100207,2024-09-08 16:39:00,C2728,B004,Mall of Arabia - 6th October,Giza,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Visa,Store,Returning
100208,2024-12-18 12:39:00,C3780,B007,Zamalek,Cairo,P038,Energy Drink 330ml,Beverages,Energy,1,30,30,18,12,Visa,Store,Returning
100209,2024-06-27 15:33:00,C1261,B011,Maadi 2,Cairo,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Mada,Online,Returning
100210,2024-04-28 22:18:00,C1600,B011,Maadi 2,Cairo,P024,Biscuits 200g,Snacks,Biscuit,2,30,60,32,28,Visa,Store,Returning
100211,2024-07-19 17:22:00,C2809,B009,6th of October City,Giza,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Visa,Store,Returning
100212,2024-02-27 22:57:00,C3597,B005,Heliopolis,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Store,Returning
100213,2024-05-06 18:27:00,C4155,B002,Mohandeseen,Giza,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Cash,Online,New
100214,2024-12-04 09:22:00,C2769,B012,City Stars,Cairo,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Cash,Store,New
100215,2024-09-04 21:51:00,C3843,B008,Dokki,Giza,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Visa,Store,Returning
100216,2024-01-15 12:17:00,C3099,B009,6th of October City,Giza,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Online,Returning
100217,2024-07-28 08:35:00,C1694,B006,Nasr City,Cairo,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Store,Returning
100218,2024-07-19 20:28:00,C2762,B007,Zamalek,Cairo,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Cash,Online,Returning
100219,2024-05-17 15:46:00,C3693,B004,Mall of Arabia - 6th October,Giza,P001,Almonds 250g,Nuts,Roasted,2,85,170,110,60,Cash,Online,Returning
100220,2024-06-06 15:26:00,C3008,B004,Mall of Arabia - 6th October,Giza,P007,Sunflower Oil 1L,Oils,Vegetable,2,180,360,200,160,Visa,Store,Returning
100221,2024-04-15 20:40:00,C1770,B002,Mohandeseen,Giza,P007,Sunflower Oil 1L,Oils,Vegetable,1,180,180,100,80,Wallet,Store,Returning
100222,2024-06-17 10:38:00,C3565,B009,6th of October City,Giza,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Cash,Store,Returning
100223,2024-07-13 09:49:00,C2700,B012,City Stars,Cairo,P021,Walnuts 200g,Nuts,Roasted,2,95,190,120,70,Cash,Store,Returning
100224,2024-10-10 09:41:00,C3798,B001,Maadi 1,Cairo,P016,Detergent 2kg,Household,Cleaning,2,120,240,140,100,Visa,Store,Returning
100225,2024-04-11 10:53:00,C1069,B009,6th of October City,Giza,P037,Protein Bar 50g,Health,Protein,1,40,40,22,18,Cash,Store,Returning
100226,2024-05-28 20:10:00,C2755,B006,Nasr City,Cairo,P037,Protein Bar 50g,Health,Protein,1,40,40,22,18,Cash,Store,Returning
100227,2024-05-07 08:02:00,C4124,B001,Maadi 1,Cairo,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Visa,Store,New
100228,2024-09-13 14:50:00,C3764,B008,Dokki,Giza,P034,Ginger Powder 100g,Spices,Powder,1,45,45,25,20,Cash,Store,Returning
100229,2024-01-13 11:40:00,C3102,B012,City Stars,Cairo,P037,Protein Bar 50g,Health,Protein,2,40,80,44,36,Cash,Store,Returning
100230,2024-03-04 21:50:00,C2968,B007,Zamalek,Cairo,P022,Cashews 200g,Nuts,Roasted,2,110,220,130,90,Visa,Store,Returning
100231,2024-05-18 21:05:00,C2547,B002,Mohandeseen,Giza,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Cash,Store,New
100232,2024-07-31 08:00:00,C1638,B012,City Stars,Cairo,P039,Cooking Spray 200ml,Household,Cooking,2,65,130,72,58,Wallet,Store,New
100233,2024-03-18 09:47:00,C4125,B010,Sheikh Zayed,Giza,P022,Cashews 200g,Nuts,Roasted,2,110,220,130,90,Visa,Store,Returning
100234,2024-11-06 21:19:00,C3637,B006,Nasr City,Cairo,P006,Olive Oil 500ml,Oils,Olive,1,220,220,140,80,Cash,Store,Returning
100235,2024-06-03 12:29:00,C2480,B004,Mall of Arabia - 6th October,Giza,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Cash,Online,New
100236,2024-10-22 15:24:00,C4128,B005,Heliopolis,Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Cash,Store,New
100237,2024-07-27 16:17:00,C1829,B008,Dokki,Giza,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Cash,Store,Returning
100238,2024-09-16 11:24:00,C3049,B001,Maadi 1,Cairo,P029,Vinegar 500ml,Grocery,Condiment,2,28,56,32,24,Mada,Store,New
100239,2024-07-09 20:34:00,C4342,B012,City Stars,Cairo,P015,Orange Juice 1L,Beverages,Juice,3,60,180,105,75,Cash,Store,Returning
100240,2024-01-13 14:49:00,C2352,B004,Mall of Arabia - 6th October,Giza,P023,Tea Bags 100pcs,Beverages,Tea,3,90,270,150,120,Cash,Store,New
100241,2024-02-25 18:19:00,C3757,B006,Nasr City,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Cash,Store,New
100242,2024-02-12 09:35:00,C2749,B003,New Cairo (Waterway),Cairo,P037,Protein Bar 50g,Health,Protein,1,40,40,22,18,Cash,Online,New
100243,2024-10-30 11:05:00,C2212,B003,New Cairo (Waterway),Cairo,P006,Olive Oil 500ml,Oils,Olive,1,220,220,140,80,Cash,Online,Returning
100244,2024-09-24 19:53:00,C1283,B010,Sheikh Zayed,Giza,P030,Yogurt 170g,Dairy,Yogurt,2,18,36,20,16,Visa,Store,Returning
100245,2024-09-09 12:26:00,C3068,B005,Heliopolis,Cairo,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Visa,Online,New
100246,2024-01-19 13:44:00,C1668,B010,Sheikh Zayed,Giza,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Visa,Online,Returning
100247,2024-05-17 19:13:00,C3116,B009,6th of October City,Giza,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Visa,Store,Returning
100248,2024-06-09 18:15:00,C3114,B006,Nasr City,Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Visa,Store,Returning
100249,2024-10-11 21:47:00,C4148,B012,City Stars,Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Cash,Store,New
100250,2024-12-24 09:24:00,C2461,B003,New Cairo (Waterway),Cairo,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Visa,Store,New
100251,2024-03-03 10:12:00,C1306,B008,Dokki,Giza,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Wallet,Store,Returning
100252,2024-08-05 15:10:00,C1723,B011,Maadi 2,Cairo,P027,Peanut Butter 350g,Grocery,Spread,2,95,190,110,80,Wallet,Store,Returning
100253,2024-10-07 14:25:00,C4123,B001,Maadi 1,Cairo,P028,Mayonnaise 400g,Grocery,Condiment,2,65,130,76,54,Cash,Store,New
100254,2024-05-30 19:59:00,C3835,B011,Maadi 2,Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Cash,Store,Returning
100255,2024-07-09 17:41:00,C1802,B003,New Cairo (Waterway),Cairo,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Cash,Store,Returning
100256,2024-04-14 20:39:00,C3210,B012,City Stars,Cairo,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Cash,Store,Returning
100257,2024-08-29 15:13:00,C1361,B006,Nasr City,Cairo,P011,Pasta 500g,Grocery,Pasta,2,35,70,36,34,Wallet,Store,Returning
100258,2024-03-10 10:33:00,C1728,B012,City Stars,Cairo,P025,Chips 150g,Snacks,Chips,1,25,25,13,12,Wallet,Store,New
100259,2024-08-01 10:09:00,C1511,B008,Dokki,Giza,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Cash,Online,Returning
100260,2024-06-08 19:12:00,C1617,B004,Mall of Arabia - 6th October,Giza,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Visa,Store,Returning
100261,2024-06-18 09:03:00,C1946,B010,Sheikh Zayed,Giza,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Visa,Store,Returning
100262,2024-06-28 18:35:00,C1983,B004,Mall of Arabia - 6th October,Giza,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Cash,Store,New
100263,2024-04-08 12:18:00,C1553,B007,Zamalek,Cairo,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Visa,Store,Returning
100264,2024-11-15 20:25:00,C2932,B005,Heliopolis,Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Visa,Store,Returning
100265,2024-04-13 09:37:00,C3991,B003,New Cairo (Waterway),Cairo,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Cash,Store,New
100266,2024-04-01 12:36:00,C3662,B002,Mohandeseen,Giza,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Cash,Store,New
100267,2024-11-26 20:24:00,C3757,B006,Nasr City,Cairo,P034,Ginger Powder 100g,Spices,Powder,2,45,90,50,40,Visa,Online,New
100268,2024-11-05 12:51:00,C1809,B012,City Stars,Cairo,P004,Turkish Coffee 200g,Coffee,Ground,1,110,110,60,50,Wallet,Store,New
100269,2024-08-30 11:10:00,C1257,B001,Maadi 1,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Visa,Online,Returning
100270,2024-02-16 22:51:00,C1168,B010,Sheikh Zayed,Giza,P034,Ginger Powder 100g,Spices,Powder,1,45,45,25,20,Cash,Store,Returning
100271,2024-01-01 13:04:00,C3353,B001,Maadi 1,Cairo,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Cash,Online,Returning
100272,2024-08-05 18:30:00,C1998,B006,Nasr City,Cairo,P008,Honey Natural 500g,Honey,Pure,1,200,200,120,80,Cash,Store,Returning
100273,2024-05-03 16:25:00,C2494,B007,Zamalek,Cairo,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Visa,Store,New
100274,2024-06-30 12:53:00,C4086,B009,6th of October City,Giza,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Cash,Store,New
100275,2024-11-05 21:13:00,C2964,B003,New Cairo (Waterway),Cairo,P003,Mixed Nuts 300g,Nuts,Mix,1,150,150,95,55,Wallet,Online,New
100276,2024-12-30 10:53:00,C4223,B007,Zamalek,Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Visa,Store,Returning
100277,2024-05-08 18:07:00,C3160,B009,6th of October City,Giza,P007,Sunflower Oil 1L,Oils,Vegetable,1,180,180,100,80,Wallet,Store,New
100278,2024-04-01 08:55:00,C4355,B006,Nasr City,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Wallet,Store,Returning
100279,2024-06-26 19:27:00,C2081,B004,Mall of Arabia - 6th October,Giza,P010,Rice 5kg,Grocery,Staples,3,180,540,330,210,Visa,Online,New
100280,2024-04-07 14:23:00,C1755,B003,New Cairo (Waterway),Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Wallet,Online,Returning
100281,2024-04-10 15:23:00,C3062,B009,6th of October City,Giza,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Cash,Store,New
100282,2024-06-17 09:58:00,C3749,B006,Nasr City,Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Wallet,Store,Returning
100283,2024-01-07 17:17:00,C3136,B001,Maadi 1,Cairo,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Visa,Store,Returning
100284,2024-07-22 08:44:00,C1004,B012,City Stars,Cairo,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Cash,Store,Returning
100285,2024-10-19 21:01:00,C3728,B012,City Stars,Cairo,P031,Bread 1pc,Bakery,Bread,2,8,16,8,8,Wallet,Online,Returning
100286,2024-11-19 15:31:00,C4481,B003,New Cairo (Waterway),Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Visa,Online,New
100287,2024-10-06 20:06:00,C4369,B001,Maadi 1,Cairo,P014,Milk 1L,Dairy,Milk,3,45,135,75,60,Cash,Store,Returning
100288,2024-03-19 19:47:00,C4074,B003,New Cairo (Waterway),Cairo,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Wallet,Store,New
100289,2024-08-02 21:54:00,C3253,B002,Mohandeseen,Giza,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Cash,Store,New
100290,2024-02-01 13:06:00,C3269,B009,6th of October City,Giza,P005,Instant Coffee 200g,Coffee,Instant,4,95,380,180,200,Cash,Online,Returning
100291,2024-12-01 17:47:00,C2445,B001,Maadi 1,Cairo,P017,Salt 500g,Grocery,Staples,2,12,24,12,12,Cash,Store,Returning
100292,2024-06-11 22:45:00,C2456,B003,New Cairo (Waterway),Cairo,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Wallet,Store,New
100293,2024-07-06 16:00:00,C4054,B011,Maadi 2,Cairo,P010,Rice 5kg,Grocery,Staples,2,180,360,220,140,Cash,Online,New
100294,2024-12-08 08:04:00,C4147,B004,Mall of Arabia - 6th October,Giza,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Wallet,Store,New
100295,2024-05-16 09:11:00,C1087,B008,Dokki,Giza,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Cash,Store,Returning
100296,2024-12-18 16:26:00,C1018,B003,New Cairo (Waterway),Cairo,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Visa,Online,New
100297,2024-01-02 12:17:00,C3504,B009,6th of October City,Giza,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Cash,Store,Returning
100298,2024-10-17 21:44:00,C2337,B002,Mohandeseen,Giza,P036,Olives 300g,Grocery,Olives,2,75,150,80,70,Visa,Store,Returning
100299,2024-02-29 22:05:00,C4157,B003,New Cairo (Waterway),Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Visa,Store,New
100300,2024-10-29 18:01:00,C1735,B003,New Cairo (Waterway),Cairo,P007,Sunflower Oil 1L,Oils,Vegetable,4,180,720,400,320,Visa,Store,Returning
100301,2024-07-10 15:05:00,C1591,B012,City Stars,Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,2,140,280,170,110,Wallet,Store,Returning
100302,2024-12-14 18:57:00,C2770,B004,Mall of Arabia - 6th October,Giza,P024,Biscuits 200g,Snacks,Biscuit,3,30,90,48,42,Visa,Store,New
100303,2024-06-07 08:24:00,C2377,B012,City Stars,Cairo,P006,Olive Oil 500ml,Oils,Olive,1,220,220,140,80,Cash,Store,Returning
100304,2024-10-16 13:26:00,C2738,B004,Mall of Arabia - 6th October,Giza,P029,Vinegar 500ml,Grocery,Condiment,2,28,56,32,24,Wallet,Store,New
100305,2024-04-12 10:18:00,C2689,B005,Heliopolis,Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,1,140,140,85,55,Visa,Store,Returning
100306,2024-09-07 13:37:00,C3628,B006,Nasr City,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Cash,Store,Returning
100307,2024-08-18 21:40:00,C2906,B011,Maadi 2,Cairo,P030,Yogurt 170g,Dairy,Yogurt,2,18,36,20,16,Wallet,Store,New
100308,2024-10-26 14:09:00,C3624,B009,6th of October City,Giza,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Visa,Online,Returning
100309,2024-08-10 13:41:00,C2293,B011,Maadi 2,Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Visa,Store,Returning
100310,2024-12-24 16:35:00,C4376,B012,City Stars,Cairo,P033,Garlic Powder 100g,Spices,Powder,4,40,160,88,72,Visa,Store,Returning
100311,2024-04-17 12:13:00,C1873,B008,Dokki,Giza,P036,Olives 300g,Grocery,Olives,2,75,150,80,70,Cash,Online,Returning
100312,2024-09-21 18:40:00,C2258,B003,New Cairo (Waterway),Cairo,P008,Honey Natural 500g,Honey,Pure,1,200,200,120,80,Visa,Store,New
100313,2024-06-14 13:36:00,C1183,B007,Zamalek,Cairo,P014,Milk 1L,Dairy,Milk,2,45,90,50,40,Visa,Online,New
100314,2024-06-14 19:06:00,C3459,B011,Maadi 2,Cairo,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Cash,Online,Returning
100315,2024-03-22 14:30:00,C2865,B006,Nasr City,Cairo,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Cash,Online,Returning
100316,2024-04-05 22:22:00,C2482,B005,Heliopolis,Cairo,P007,Sunflower Oil 1L,Oils,Vegetable,1,180,180,100,80,Cash,Store,Returning
100317,2024-01-12 15:51:00,C1177,B010,Sheikh Zayed,Giza,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Visa,Store,Returning
100318,2024-08-10 19:25:00,C4226,B008,Dokki,Giza,P029,Vinegar 500ml,Grocery,Condiment,2,28,56,32,24,Wallet,Store,New
100319,2024-07-10 17:21:00,C1269,B008,Dokki,Giza,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Visa,Store,New
100320,2024-04-29 20:59:00,C1455,B009,6th of October City,Giza,P029,Vinegar 500ml,Grocery,Condiment,3,28,84,48,36,Cash,Store,New
100321,2024-05-17 17:25:00,C3288,B010,Sheikh Zayed,Giza,P027,Peanut Butter 350g,Grocery,Spread,2,95,190,110,80,Cash,Store,Returning
100322,2024-06-02 22:38:00,C3366,B012,City Stars,Cairo,P036,Olives 300g,Grocery,Olives,1,75,75,40,35,Wallet,Store,Returning
100323,2024-10-17 20:08:00,C3382,B003,New Cairo (Waterway),Cairo,P032,Frozen Vegetables 400g,Frozen,Veg,1,55,55,32,23,Visa,Store,Returning
100324,2024-01-28 09:19:00,C1107,B003,New Cairo (Waterway),Cairo,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Wallet,Store,Returning
100325,2024-03-25 15:00:00,C3808,B011,Maadi 2,Cairo,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Online,New
100326,2024-06-03 12:05:00,C2273,B003,New Cairo (Waterway),Cairo,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Cash,Store,Returning
100327,2024-02-16 19:15:00,C1850,B003,New Cairo (Waterway),Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Visa,Online,Returning
100328,2024-07-10 08:30:00,C3536,B003,New Cairo (Waterway),Cairo,P036,Olives 300g,Grocery,Olives,1,75,75,40,35,Cash,Store,Returning
100329,2024-12-17 14:44:00,C1381,B004,Mall of Arabia - 6th October,Giza,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Wallet,Store,Returning
100330,2024-08-25 19:15:00,C4231,B002,Mohandeseen,Giza,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Store,Returning
100331,2024-03-09 14:49:00,C1644,B006,Nasr City,Cairo,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Wallet,Online,New
100332,2024-08-05 17:25:00,C3263,B009,6th of October City,Giza,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Cash,Store,Returning
100333,2024-10-27 08:14:00,C2356,B010,Sheikh Zayed,Giza,P022,Cashews 200g,Nuts,Roasted,2,110,220,130,90,Cash,Store,New
100334,2024-07-04 13:32:00,C3176,B001,Maadi 1,Cairo,P006,Olive Oil 500ml,Oils,Olive,3,220,660,420,240,Visa,Store,Returning
100335,2024-02-09 18:14:00,C1788,B003,New Cairo (Waterway),Cairo,P028,Mayonnaise 400g,Grocery,Condiment,4,65,260,152,108,Visa,Store,Returning
100336,2024-06-03 14:05:00,C1513,B006,Nasr City,Cairo,P007,Sunflower Oil 1L,Oils,Vegetable,2,180,360,200,160,Cash,Store,Returning
100337,2024-03-18 12:19:00,C2615,B007,Zamalek,Cairo,P012,Tomato Paste 400g,Grocery,Canned,2,28,56,30,26,Visa,Store,Returning
100338,2024-05-13 14:11:00,C2743,B003,New Cairo (Waterway),Cairo,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Cash,Store,Returning
100339,2024-02-24 15:51:00,C2020,B002,Mohandeseen,Giza,P007,Sunflower Oil 1L,Oils,Vegetable,1,180,180,100,80,Cash,Store,Returning
100340,2024-12-01 21:25:00,C1814,B001,Maadi 1,Cairo,P004,Turkish Coffee 200g,Coffee,Ground,1,110,110,60,50,Cash,Store,Returning
100341,2024-09-16 14:43:00,C3044,B008,Dokki,Giza,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Cash,Store,New
100342,2024-12-09 14:27:00,C4194,B001,Maadi 1,Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,2,140,280,170,110,Cash,Store,Returning
100343,2024-11-20 09:38:00,C4378,B008,Dokki,Giza,P025,Chips 150g,Snacks,Chips,2,25,50,26,24,Visa,Store,Returning
100344,2024-12-30 13:54:00,C2861,B009,6th of October City,Giza,P039,Cooking Spray 200ml,Household,Cooking,4,65,260,144,116,Mada,Store,New
100345,2024-04-01 14:34:00,C2740,B007,Zamalek,Cairo,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Wallet,Store,New
100346,2024-01-04 13:59:00,C2332,B012,City Stars,Cairo,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Visa,Store,Returning
100347,2024-11-10 19:55:00,C1601,B008,Dokki,Giza,P027,Peanut Butter 350g,Grocery,Spread,4,95,380,220,160,Cash,Store,Returning
100348,2024-01-21 09:55:00,C2278,B008,Dokki,Giza,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Visa,Store,New
100349,2024-11-02 18:23:00,C2347,B005,Heliopolis,Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,1,140,140,85,55,Cash,Store,Returning
100350,2024-01-13 16:17:00,C3856,B003,New Cairo (Waterway),Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Store,New
100351,2024-08-16 13:19:00,C3230,B011,Maadi 2,Cairo,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Cash,Store,New
100352,2024-01-19 16:47:00,C3577,B007,Zamalek,Cairo,P024,Biscuits 200g,Snacks,Biscuit,2,30,60,32,28,Cash,Store,Returning
100353,2024-02-18 10:46:00,C2257,B003,New Cairo (Waterway),Cairo,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Visa,Store,Returning
100354,2024-05-20 13:29:00,C1893,B012,City Stars,Cairo,P006,Olive Oil 500ml,Oils,Olive,1,220,220,140,80,Visa,Online,Returning
